t_start_ms,i,o,h,l,c,v,n
1760877895000,HC2501,2212.82,2215.25,2202.75,2204.16,16201,321
1760877900000,RB2501,3818.51,3821.96,3809.6,3814.94,16622,323
1760877900000,HC2501,2203.56,2210.2,2199.66,2208.03,16669,323
1760877905000,RB2501,3815.39,3819.24,3804.62,3809.64,16666,322
1760877905000,HC2501,2208.82,2210.16,2191.8,2199.67,16428,322
1760877910000,RB2501,3810.41,3826.02,3809.85,3810.11,16937,323
1760877910000,HC2501,2200.03,2219.18,2199.76,2219.18,16711,323
1760877915000,RB2501,3810.69,3813.28,3800.83,3811.31,16296,323
1760877915000,HC2501,2218.19,2221.16,2209.86,2215.72,16275,323
1760877920000,RB2501,3811.89,3823.48,3809.9,3820.29,16919,323
1760877920000,HC2501,2216.5,2222.92,2210.25,2210.73,15831,323
1760877925000,RB2501,3820.27,3824.1,3810.62,3817.13,15509,322
1760877925000,HC2501,2210.27,2224.03,2208.3,2209.92,16263,322
1760877930000,RB2501,3816.78,3851.53,3815.95,3850.47,16988,322
1760877930000,HC2501,2209.19,2219.32,2206.67,2211.39,16373,322
1760877935000,RB2501,3850,3872.49,3850,3871.79,16247,323
1760877935000,HC2501,2210.54,2216.02,2197.09,2209.1,16342,323
1760877940000,RB2501,3871.34,3887.81,3870.12,3883.36,16141,322
1760877940000,HC2501,2210.07,2216.03,2203.71,2208.77,16316,322
1760877945000,RB2501,3883.96,3891.94,3880.92,3888.82,15563,322
1760877945000,HC2501,2208.05,2210.93,2187.78,2191.86,16780,322
1760877950000,RB2501,3888.98,3903.3,3886.54,3892.45,16449,322
1760877950000,HC2501,2192.36,2205.05,2189.98,2200.61,16209,322
1760877955000,RB2501,3891.56,3899.78,3891.56,3894.32,16022,323
1760877955000,HC2501,2200.43,2205.06,2190.8,2197.64,16732,323
1760877960000,RB2501,3894.17,3901.08,3888.99,3894.56,16573,322
1760877960000,HC2501,2197.17,2199.65,2180.81,2189.89,16404,322
1760877965000,RB2501,3894.62,3900.52,3888.14,3891.98,15654,323
1760877965000,HC2501,2190.11,2197.92,2187.09,2191.8,16596,323
1760877970000,RB2501,3891.98,3912.9,3889.77,3912.24,16610,321
1760877970000,HC2501,2192.11,2192.49,2177.55,2178.53,16792,321
1760877975000,RB2501,3911.85,3916.95,3897.95,3898.88,16281,322
1760877975000,HC2501,2178.73,2184.85,2174.11,2180.38,16039,322
1760877980000,RB2501,3899.3,3903.12,3889.92,3893.84,16670,322
1760877980000,HC2501,2179.93,2181.5,2165.06,2167.98,16083,322
1760877985000,RB2501,3893.62,3895.91,3886.14,3890.99,16727,323
1760877985000,HC2501,2167.89,2167.89,2149.38,2150.02,16222,323
1760877990000,RB2501,3890.41,3903.92,3884.44,3900.84,16504,323
1760877990000,HC2501,2149.19,2158.38,2148.25,2151.4,16766,323
1760877995000,RB2501,3899.85,3901.45,3891.54,3894.11,15920,322
1760877995000,HC2501,2151.53,2162.06,2141.74,2145.32,16574,322
1760878000000,RB2501,3893.16,3895.87,3888.65,3891.27,16796,323
1760878000000,HC2501,2145.65,2147.75,2130.42,2133.3,16134,323
1760878005000,RB2501,3891.02,3894.33,3882.42,3888.98,16414,322
1760878005000,HC2501,2134.14,2135.46,2123.57,2128.71,16634,322
1760878010000,RB2501,3888.04,3902.87,3885.61,3891.25,17059,323
1760878010000,HC2501,2128.48,2144.14,2119.31,2141.85,16570,323
1760878015000,RB2501,3891.11,3909.9,3890.29,3905.74,16693,323
1760878015000,HC2501,2141.7,2164.39,2140.53,2156.36,16407,323
1760878020000,RB2501,3906.7,3910.17,3895.85,3895.85,16408,322
1760878020000,HC2501,2155.65,2171.18,2153.12,2165.37,16401,322
1760878025000,RB2501,3895.42,3900.83,3884.46,3884.46,16719,322
1760878025000,HC2501,2166.23,2175.84,2164.73,2167.21,16932,322
1760878030000,RB2501,3883.59,3895.88,3880.07,3888.49,16716,323
1760878030000,HC2501,2167.38,2167.61,2156.89,2161.26,16035,323
1760878035000,RB2501,3888.3,3889.45,3875.46,3877.09,16459,322
1760878035000,HC2501,2162.05,2165.13,2149.12,2154.63,15807,322
1760878040000,RB2501,3877,3886.49,3871.26,3883.34,16960,323
1760878040000,HC2501,2154.98,2185.29,2154.63,2182.84,17083,323
1760878045000,RB2501,3883.12,3897.89,3882.2,3897.89,16417,322
1760878045000,HC2501,2182.06,2195.22,2179.21,2192.63,16538,322
1760878050000,RB2501,3898.15,3902.9,3889.62,3898.69,17099,323
1760878050000,HC2501,2193.5,2199.73,2184.25,2192.93,16377,323
1760878055000,RB2501,3898.29,3903.38,3888.71,3890.38,16106,322
1760878055000,HC2501,2193.58,2205.11,2185.99,2205.11,16766,322
1760878060000,RB2501,3889.99,3906.96,3888.24,3900.59,16549,323
1760878060000,HC2501,2204.91,2213.12,2199.4,2211.25,16283,323
1760878065000,RB2501,3900.96,3913.61,3895.94,3912.99,16897,323
1760878065000,HC2501,2212.02,2214.02,2201.35,2206.74,16289,323
1760878070000,RB2501,3913.13,3915.25,3902.67,3913.61,16088,322
1760878070000,HC2501,2205.96,2215.74,2195.01,2212.68,17118,322
1760878075000,RB2501,3912.67,3925.44,3905.19,3924.47,15903,322
1760878075000,HC2501,2212.72,2213.8,2187.46,2187.46,15923,322
1760878080000,RB2501,3925.27,3934.61,3917.8,3930.35,16174,323
1760878080000,HC2501,2187.33,2199.41,2186.88,2199.15,16008,323
1760878085000,RB2501,3930.46,3933.16,3920.74,3923.74,16102,322
1760878085000,HC2501,2200.06,2206.76,2193.55,2195.09,16773,322
1760878090000,RB2501,3923.95,3929.04,3911.92,3928.02,16942,323
1760878090000,HC2501,2195.52,2204.42,2193.08,2203.9,15951,323
1760878095000,RB2501,3928.55,3932.53,3910.97,3910.97,16238,321
1760878095000,HC2501,2204.48,2224.63,2202.78,2215.63,16216,321
1760878100000,RB2501,3911.93,3911.93,3900.16,3900.6,16344,323
1760878100000,HC2501,2216.41,2219.43,2197.1,2205.2,16519,323
1760878105000,RB2501,3899.75,3910.26,3894.15,3894.6,16766,322
1760878105000,HC2501,2204.9,2210.04,2194.48,2200.81,16076,322
1760878110000,RB2501,3895.5,3902.61,3885.47,3887.25,17375,323
1760878110000,HC2501,2201.01,2202.88,2189.62,2199.63,16195,323
1760878115000,RB2501,3886.82,3903.05,3884.25,3901.96,16296,322
1760878115000,HC2501,2199.9,2206.58,2189.74,2189.74,16683,322
1760878120000,RB2501,3902.03,3902.17,3880.15,3890.62,16730,322
1760878120000,HC2501,2190.47,2199.33,2178.57,2184.11,16577,322
1760878125000,RB2501,3889.83,3908.18,3888.14,3891.96,16238,322
1760878125000,HC2501,2184.55,2185.85,2170.34,2170.53,15888,322
1760878130000,RB2501,3891.24,3891.24,3880.03,3886.87,16026,322
1760878130000,HC2501,2170.22,2171.25,2152.48,2164.87,16574,322
1760878135000,RB2501,3886.42,3888.69,3859.57,3861.19,16672,323
1760878135000,HC2501,2165.28,2172.38,2161.43,2162.9,16102,323
1760878140000,RB2501,3860.44,3864.56,3855.8,3858.76,17051,322
1760878140000,HC2501,2162.64,2173.11,2158.19,2165.03,17216,322
1760878145000,RB2501,3857.82,3865.48,3850.91,3852.8,16380,322
1760878145000,HC2501,2164.8,2177.49,2163.78,2170.05,16124,322
1760878150000,RB2501,3852.71,3857.13,3847.57,3848.89,16290,323
1760878150000,HC2501,2170.33,2172.28,2162.65,2166.93,16641,323
1760878155000,RB2501,3847.94,3853.52,3837.91,3847.92,16515,323
1760878155000,HC2501,2166.02,2180.27,2163.56,2173.47,16514,323
1760878160000,RB2501,3848.45,3849.33,3821.92,3826.87,16905,322
1760878160000,HC2501,2173.93,2183.31,2172.21,2172.21,16925,322
1760878165000,RB2501,3827.66,3834.42,3824,3831.71,16633,322
1760878165000,HC2501,2173.12,2186.33,2171.19,2172.54,16348,322
1760878170000,RB2501,3830.93,3834.1,3825.38,3825.58,17188,323
1760878170000,HC2501,2172.71,2172.71,2154.82,2164.53,16437,323
1760878175000,RB2501,3824.98,3829.19,3811.47,3815.46,16277,322
1760878175000,HC2501,2165.06,2168.76,2160.74,2162.64,16283,322
1760878180000,RB2501,3815.21,3816.74,3805.56,3814.59,16433,323
1760878180000,HC2501,2163.5,2175.28,2162.57,2174.1,16946,323
1760878185000,RB2501,3815.53,3816.57,3807.54,3807.95,16574,322
1760878185000,HC2501,2173.46,2175.89,2159.51,2167.39,16425,322
1760878190000,RB2501,3807.43,3823,3800.81,3819.09,15956,322
1760878190000,HC2501,2167.38,2168.03,2149.9,2151.14,16393,322
1760878195000,RB2501,3818.61,3821.71,3810.28,3818.04,16683,322
1760878195000,HC2501,2151.08,2154.23,2137.99,2142.33,16294,322
1760878200000,RB2501,3817.37,3828.67,3815.84,3820.71,16541,323
1760878200000,HC2501,2141.97,2150.69,2137.13,2150.36,16682,323
1760878205000,RB2501,3820.57,3833.95,3819.91,3833.95,16684,323
1760878205000,HC2501,2151.36,2156.66,2144.44,2153.18,16688,323
1760878210000,RB2501,3834.01,3836.93,3816.6,3833.42,16473,323
1760878210000,HC2501,2153.06,2171.89,2150.04,2169.14,15903,323
1760878215000,RB2501,3834.17,3851.24,3832.73,3848.56,16840,323
1760878215000,HC2501,2169.92,2193.9,2169.92,2193.34,16585,323
1760878220000,RB2501,3848.75,3849.08,3829.6,3845.05,17161,321
1760878220000,HC2501,2192.39,2199.57,2188.44,2197.44,16528,321
1760878225000,RB2501,3845.5,3845.55,3835.28,3836.47,16207,323
1760878225000,HC2501,2197.45,2211.42,2197.45,2205.01,16703,323
1760878230000,RB2501,3837.14,3839.15,3822.29,3829.57,16655,322
1760878230000,HC2501,2204.29,2206.59,2188.32,2188.32,16347,322
1760878235000,RB2501,3830.34,3835.98,3819.93,3823.44,16300,323
1760878235000,HC2501,2187.76,2188.38,2177.72,2183.46,16533,323
1760878240000,RB2501,3824.01,3830.43,3817.34,3825.38,15896,322
1760878240000,HC2501,2183.66,2188.52,2177.09,2183.66,16459,322
1760878245000,RB2501,3824.63,3840.3,3821.01,3834.31,17193,323
1760878245000,HC2501,2184.3,2198.16,2183.87,2195.52,17117,323
1760878250000,RB2501,3834.57,3834.57,3808.41,3808.41,16265,323
1760878250000,HC2501,2195.36,2217.83,2191.4,2217.22,16863,323
1760878255000,RB2501,3807.55,3829.36,3805.96,3822.77,16528,322
1760878255000,HC2501,2216.48,2222.46,2204.01,2210.93,16733,322
1760878260000,RB2501,3822.18,3836.96,3821.6,3835.06,16136,324
1760878260000,HC2501,2211.66,2215.07,2204.01,2213.89,16884,324
1760878265000,RB2501,3834.83,3839.67,3823,3825.64,16249,322
1760878265000,HC2501,2214.35,2239.52,2212.02,2235.76,16525,322
1760878270000,RB2501,3825.84,3831.69,3819.39,3824.18,16243,323
1760878270000,HC2501,2235.97,2243.18,2229.96,2232.99,16673,323
1760878275000,RB2501,3824.13,3830.95,3817.72,3823.1,16532,322
1760878275000,HC2501,2233.48,2238.3,2225.47,2237.29,16283,322
1760878280000,RB2501,3822.15,3826.17,3811.44,3811.44,16831,322
1760878280000,HC2501,2236.65,2267.71,2236.08,2265.81,16606,322
1760878285000,RB2501,3810.45,3825.49,3806.56,3818.75,16100,322
1760878285000,HC2501,2266.32,2281.54,2265.18,2281.54,16372,322
1760878290000,RB2501,3818.68,3831.2,3813.11,3831.2,16773,322
1760878290000,HC2501,2280.95,2282.88,2258.95,2259.88,16417,322
1760878295000,RB2501,3830.96,3833.38,3825.97,3830.95,15536,321
1760878295000,HC2501,2260.61,2263.46,2254.17,2259.19,16776,321
1760878300000,RB2501,3831.09,3847.98,3826.79,3837.17,16398,323
1760878300000,HC2501,2259.32,2274.31,2257.06,2271.51,16237,323
1760878305000,RB2501,3837.11,3852.87,3834.47,3848.65,16329,323
1760878305000,HC2501,2271.13,2289.94,2268.77,2289.89,16883,323
1760878310000,RB2501,3847.68,3850.81,3828.23,3834.47,16735,322
1760878310000,HC2501,2289.78,2300.25,2286.67,2300.25,16537,322
1760878315000,RB2501,3833.55,3841.87,3829.66,3835.35,16850,323
1760878315000,HC2501,2300.14,2313.97,2297.81,2312.47,16221,323
1760878320000,RB2501,3834.38,3840.04,3825.16,3827.89,17296,323
1760878320000,HC2501,2311.94,2318.86,2302.41,2304.6,16356,323
1760878325000,RB2501,3828.05,3836.59,3825.76,3830.35,16716,322
1760878325000,HC2501,2305.15,2315.69,2303.3,2312.37,16401,322
1760878330000,RB2501,3829.64,3847.08,3827.54,3843.74,16510,322
1760878330000,HC2501,2312.69,2321.84,2308.46,2321.24,16620,322
1760878335000,RB2501,3843.67,3857.46,3843.67,3848.19,16289,323
1760878335000,HC2501,2321.13,2327.02,2309.61,2315.39,16659,323
1760878340000,RB2501,3848.43,3855.86,3837.61,3839.55,16376,323
1760878340000,HC2501,2314.5,2329.01,2309.8,2312.55,16699,323
1760878345000,RB2501,3838.76,3843.04,3833.8,3840.61,16774,322
1760878345000,HC2501,2313.13,2320.11,2312.5,2312.67,17042,322
1760878350000,RB2501,3840.37,3856.98,3838.37,3853.61,16449,323
1760878350000,HC2501,2313.3,2317.17,2302.88,2312.81,16329,323
1760878355000,RB2501,3853.86,3855.36,3837.63,3839.54,16439,323
1760878355000,HC2501,2312.4,2320.8,2308.3,2312.6,16747,323
1760878360000,RB2501,3840.53,3849.15,3835.07,3836.81,17001,322
1760878360000,HC2501,2312.13,2312.72,2291.69,2291.69,16851,322
1760878365000,RB2501,3836.16,3846.95,3832.96,3835.75,16363,322
1760878365000,HC2501,2291.33,2293.87,2277.37,2293.18,16539,322
1760878370000,RB2501,3835.57,3844.88,3827.09,3843.85,16606,323
1760878370000,HC2501,2293.37,2308.51,2289.5,2290.85,16469,323
1760878375000,RB2501,3844.03,3850.55,3839.49,3845.73,16616,323
1760878375000,HC2501,2290.96,2300.62,2288.25,2292.12,16429,323
1760878380000,RB2501,3846.04,3855.88,3843.46,3855.3,16419,323
1760878380000,HC2501,2291.33,2303.13,2290.51,2295.57,16593,323
1760878385000,RB2501,3854.94,3858.85,3845.26,3854.16,17065,322
1760878385000,HC2501,2295.22,2305.67,2292.31,2302.63,16214,322
1760878390000,RB2501,3853.89,3855.16,3842.14,3850.16,16370,322
1760878390000,HC2501,2303.57,2305.55,2296.79,2300.17,16832,322
1760878395000,RB2501,3850.05,3856.82,3847.15,3855.77,16641,323
1760878395000,HC2501,2299.92,2322.32,2299.25,2316.77,16932,323
1760878400000,RB2501,3856.45,3856.45,3841.67,3845.34,15941,322
1760878400000,HC2501,2317.42,2317.73,2296.72,2301.8,16739,322
1760878405000,RB2501,3846.14,3848,3829.53,3831.3,16276,323
1760878405000,HC2501,2302.53,2318.61,2301,2313.95,15933,323
1760878410000,RB2501,3831.71,3842.56,3828.29,3842.56,16541,322
1760878410000,HC2501,2313.84,2321.63,2310.09,2311.6,16434,322
1760878415000,RB2501,3842.91,3853.94,3837.95,3843.63,16004,322
1760878415000,HC2501,2311.07,2327.33,2309.2,2327.33,15979,322
1760878420000,RB2501,3843.23,3850.49,3826.19,3827.81,16771,323
1760878420000,HC2501,2327.6,2340.59,2327.29,2333.8,16628,323
1760878425000,RB2501,3827.4,3834.53,3822.94,3827.97,16283,322
1760878425000,HC2501,2333.02,2339.16,2323.31,2337.85,16191,322
1760878430000,RB2501,3827.03,3852.7,3825.05,3850.83,16783,322
1760878430000,HC2501,2338.53,2344.85,2330.96,2342.39,16604,322
1760878435000,RB2501,3850.26,3855.27,3820.07,3821.19,16055,324
1760878435000,HC2501,2341.47,2348.12,2336.33,2347.15,16639,324
1760878440000,RB2501,3821.71,3827,3810.49,3810.49,16487,322
1760878440000,HC2501,2347.07,2367.84,2345.68,2366.58,15924,322
1760878445000,RB2501,3810.99,3816.91,3801.14,3815.74,16995,322
1760878445000,HC2501,2365.84,2382.86,2365.01,2379.3,16100,322
1760878450000,RB2501,3816.13,3833.41,3814.18,3833.13,16854,323
1760878450000,HC2501,2379.6,2382.17,2368.56,2374.83,16307,323
1760878455000,RB2501,3833.69,3837.78,3817.03,3818.12,16372,322
1760878455000,HC2501,2375.33,2375.92,2363.04,2370.25,16238,322
1760878460000,RB2501,3818.09,3822.07,3814.95,3816.42,16442,323
1760878460000,HC2501,2369.9,2376.13,2366.3,2371.62,16942,323
1760878465000,RB2501,3816.07,3824.32,3811.88,3814.95,16958,322
1760878465000,HC2501,2371.41,2372.35,2347.83,2349.51,17041,322
1760878470000,RB2501,3815.37,3817.81,3810.43,3813.17,16401,323
1760878470000,HC2501,2350.47,2357.79,2347.91,2353.69,16089,323
1760878475000,RB2501,3812.57,3818.29,3797.2,3818.29,16448,322
1760878475000,HC2501,2353.91,2354.23,2342.14,2352.12,16143,322
1760878480000,RB2501,3818.16,3824.17,3810.77,3821.52,16455,322
1760878480000,HC2501,2352.4,2357.72,2345.49,2353.4,16872,322
1760878485000,RB2501,3821.02,3825.45,3806.86,3809.7,16173,322
1760878485000,HC2501,2353.07,2358.2,2347.16,2352.5,16665,322
1760878490000,RB2501,3810.07,3815.18,3794.65,3797.72,16853,323
1760878490000,HC2501,2352.49,2366.97,2349.67,2361.56,16525,323
1760878495000,RB2501,3797.07,3808.6,3794.96,3796.86,16540,323
1760878495000,HC2501,2361.74,2369.8,2356.29,2358.19,16125,323
1760878500000,RB2501,3796.71,3822.96,3795.3,3822.67,16069,322
1760878500000,HC2501,2358.32,2366.07,2353.61,2362.75,16403,322
1760878505000,RB2501,3822.72,3834.42,3818.91,3830.15,16362,322
1760878505000,HC2501,2362.58,2377.92,2360.09,2368.67,17063,322
1760878510000,RB2501,3830.58,3848.98,3828.41,3835.22,16730,323
1760878510000,HC2501,2369.45,2373.67,2361.79,2369.08,17053,323
1760878515000,RB2501,3834.58,3846.12,3833.74,3839.34,16831,323
1760878515000,HC2501,2369.12,2383.85,2361.13,2361.75,16329,323
1760878520000,RB2501,3838.5,3840.07,3823.76,3824.55,16404,322
1760878520000,HC2501,2362.38,2363.53,2346.42,2352.66,16523,322
1760878525000,RB2501,3825.31,3827.98,3810,3817.8,16516,322
1760878525000,HC2501,2353.27,2353.93,2340.84,2347.59,15975,322
1760878530000,RB2501,3818.36,3833.64,3814.99,3819.62,16659,323
1760878530000,HC2501,2347.04,2356.14,2339.91,2340.39,16087,323
1760878535000,RB2501,3820.35,3834.11,3820.35,3827.76,15940,322
1760878535000,HC2501,2341.28,2354.71,2339.71,2352.41,16046,322
1760878540000,RB2501,3827.55,3839.16,3826.77,3834.66,16468,322
1760878540000,HC2501,2351.52,2357.37,2347.41,2349.27,16403,322
1760878545000,RB2501,3834.64,3839.81,3816.35,3821.85,16971,323
1760878545000,HC2501,2348.34,2348.96,2318.65,2324.91,16623,323
1760878550000,RB2501,3821.33,3827.16,3820.2,3821.5,16363,323
1760878550000,HC2501,2324.43,2326.59,2316.98,2317.87,16747,323
1760878555000,RB2501,3821.3,3823.71,3804.2,3810.41,16082,322
1760878555000,HC2501,2318.49,2330.26,2316.63,2325.04,15638,322
1760878560000,RB2501,3809.75,3819.47,3797.96,3799.43,16454,324
1760878560000,HC2501,2324.08,2327.83,2317.14,2323.49,16505,324
1760878565000,RB2501,3799.19,3818.24,3796,3814.01,16826,322
1760878565000,HC2501,2323.22,2331.47,2314.33,2319.1,16141,322
1760878570000,RB2501,3814.13,3816,3804.28,3810.83,17005,322
1760878570000,HC2501,2318.79,2344.02,2318.79,2341.08,16682,322
1760878575000,RB2501,3810.04,3825.62,3810.04,3823.86,16000,323
1760878575000,HC2501,2340.91,2344.75,2328.23,2328.79,17076,323
1760878580000,RB2501,3823.35,3843.16,3818.65,3840.47,16375,324
1760878580000,HC2501,2329.53,2351.84,2329.53,2350.47,16714,324
1760878585000,RB2501,3839.73,3842.69,3831.27,3833.71,16734,323
1760878585000,HC2501,2349.94,2365,2346.66,2362.84,16833,323
1760878590000,RB2501,3833.21,3836.69,3823.49,3827.97,16617,323
1760878590000,HC2501,2362.25,2363.71,2342.28,2348.05,16689,323
1760878595000,RB2501,3827.36,3827.95,3804.87,3811.74,16179,322
1760878595000,HC2501,2348.95,2367.3,2348.95,2363.04,16411,322
1760878600000,RB2501,3811.22,3817.32,3807.35,3812.16,16072,323
1760878600000,HC2501,2362.1,2369.56,2353.2,2365.51,16034,323
1760878605000,RB2501,3813.12,3824.44,3808.25,3808.25,16356,323
1760878605000,HC2501,2364.87,2382.89,2361.77,2376.95,16711,323
1760878610000,RB2501,3807.31,3808.55,3790.76,3790.76,16854,323
1760878610000,HC2501,2377.79,2382.2,2369.96,2372.85,16246,323
1760878615000,RB2501,3790.22,3796.59,3787.59,3790.48,16326,322
1760878615000,HC2501,2372.82,2376.17,2362.86,2370.55,16215,322
1760878620000,RB2501,3789.63,3800.46,3779.27,3794.64,16559,323
1760878620000,HC2501,2370.62,2371.59,2352.39,2352.39,16352,323
1760878625000,RB2501,3794.26,3810.84,3784.55,3789.92,16799,323
1760878625000,HC2501,2352.42,2355.52,2340.18,2341.37,16171,323
1760878630000,RB2501,3789.04,3798.18,3787.55,3790.1,16666,323
1760878630000,HC2501,2342.23,2355.68,2338,2352.47,17300,323
1760878635000,RB2501,3789.13,3790.01,3775.92,3781.99,16075,322
1760878635000,HC2501,2353.37,2369.26,2351.15,2363.82,16214,322
1760878640000,RB2501,3782.98,3784.43,3768.81,3777.51,15957,322
1760878640000,HC2501,2364.32,2366.09,2346.35,2358.94,15695,322
1760878645000,RB2501,3777.06,3786.21,3767.59,3784.07,16174,323
1760878645000,HC2501,2359.7,2370.56,2351.68,2368.5,16248,323
1760878650000,RB2501,3783.68,3787.02,3763.07,3764.81,15960,322
1760878650000,HC2501,2368.9,2372.92,2359.03,2363.51,16496,322
1760878655000,RB2501,3764.39,3764.39,3744.04,3744.43,16454,322
1760878655000,HC2501,2362.56,2369.64,2358.27,2368.04,15751,322
1760878660000,RB2501,3745.23,3754.14,3737.78,3741.03,16514,323
1760878660000,HC2501,2367.63,2379.48,2364.5,2371.32,16059,323
1760878665000,RB2501,3740.25,3741.46,3726.28,3726.4,16162,322
1760878665000,HC2501,2371.53,2380.84,2369.2,2378.91,16350,322
1760878670000,RB2501,3727.4,3750.53,3727.4,3742.98,15592,322
1760878670000,HC2501,2378.19,2383.18,2372.61,2381.41,16825,322
1760878675000,RB2501,3743.92,3753.73,3740.63,3753.04,16464,323
1760878675000,HC2501,2381.78,2388.65,2375.01,2381.61,16658,323
1760878680000,RB2501,3752.51,3767.27,3748.46,3766.47,15875,322
1760878680000,HC2501,2382.21,2393.85,2381.7,2390.69,16420,322
1760878685000,RB2501,3765.77,3779.59,3764.84,3769.68,16021,323
1760878685000,HC2501,2390.95,2401.19,2381.17,2384.38,16915,323
1760878690000,RB2501,3770.57,3771.5,3757.73,3761.76,16200,322
1760878690000,HC2501,2383.39,2407.62,2382.19,2402.69,15976,322
1760878695000,RB2501,3762.7,3762.77,3746.22,3750.13,16025,322
1760878695000,HC2501,2403.24,2409.69,2394.6,2406.86,16270,322
1760878700000,RB2501,3749.46,3760.93,3743.04,3754.51,16927,322
1760878700000,HC2501,2406.04,2407.78,2391.5,2393.84,16664,322
1760878705000,RB2501,3755.36,3759.89,3748.8,3750.99,16599,323
1760878705000,HC2501,2392.9,2418.81,2392.69,2410.79,16605,323
1760878710000,RB2501,3751.77,3752.66,3737.55,3740.5,16737,322
1760878710000,HC2501,2410.94,2414.66,2402.56,2413.63,15838,322
1760878715000,RB2501,3740.67,3743.52,3733.3,3740.57,16390,322
1760878715000,HC2501,2413.54,2420.57,2405.78,2408.03,15980,322
1760878720000,RB2501,3739.96,3750.04,3735.58,3736.67,16449,322
1760878720000,HC2501,2407.2,2414.71,2398.45,2410.53,16654,322
1760878725000,RB2501,3737.39,3741.79,3731.16,3740.23,16038,323
1760878725000,HC2501,2410.19,2410.19,2398.36,2403.41,16906,323
1760878730000,RB2501,3740.39,3743.24,3733.91,3736.83,16661,323
1760878730000,HC2501,2402.73,2403.99,2393.27,2402.86,16120,323
1760878735000,RB2501,3736.63,3738.42,3716.19,3722.08,16747,322
1760878735000,HC2501,2402.63,2406.19,2397.27,2398.54,16423,322
1760878740000,RB2501,3721.62,3730.48,3715.86,3728.54,17053,323
1760878740000,HC2501,2397.98,2401.94,2388.31,2396.96,16969,323
1760878745000,RB2501,3727.93,3742.19,3725.86,3742.19,16281,321
1760878745000,HC2501,2396.83,2399.28,2391.05,2391.05,15798,321
1760878750000,RB2501,3742.81,3753.14,3741.83,3747.09,16086,323
1760878750000,HC2501,2391.9,2396.16,2387.32,2394.36,17240,323
1760878755000,RB2501,3746.31,3747.05,3730.6,3736.01,16804,323
1760878755000,HC2501,2394.24,2407.98,2392.28,2406.15,16395,323
1760878760000,RB2501,3735.69,3747.55,3731.75,3742.4,16883,322
1760878760000,HC2501,2406.14,2411.16,2398.25,2403.7,16600,322
1760878765000,RB2501,3743.07,3761.3,3740.88,3757.36,16371,323
1760878765000,HC2501,2404.69,2406.36,2395.51,2404.21,16954,323
1760878770000,RB2501,3758.3,3775.96,3756.73,3770.87,16603,322
1760878770000,HC2501,2404.45,2415.59,2397.03,2411.09,16103,322
1760878775000,RB2501,3770.04,3784.12,3769.08,3770.33,16533,323
1760878775000,HC2501,2412.05,2413.17,2393.67,2393.96,17485,323
1760878780000,RB2501,3770.11,3777.69,3763.26,3768.38,16602,323
1760878780000,HC2501,2394.63,2403.74,2392.69,2399.81,16458,323
1760878785000,RB2501,3767.76,3774.68,3764.18,3767.58,16061,322
1760878785000,HC2501,2399.7,2412.16,2397.92,2411.73,17034,322
1760878790000,RB2501,3766.99,3772.92,3762.88,3766.24,16546,322
1760878790000,HC2501,2411.32,2419.22,2401.67,2414.59,16386,322
1760878795000,RB2501,3765.94,3773.24,3761.49,3772.79,16269,322
1760878795000,HC2501,2414.06,2425.72,2410.95,2421.11,16709,322
1760878800000,RB2501,3772.61,3774.51,3760,3762.32,15767,323
1760878800000,HC2501,2422.05,2424.66,2408.19,2422.4,16987,323
1760878805000,RB2501,3762.63,3767,3751.51,3758.62,16579,323
1760878805000,HC2501,2421.86,2427,2415.51,2420.19,16736,323
1760878810000,RB2501,3758.02,3760.96,3738.57,3743.43,16184,322
1760878810000,HC2501,2419.37,2422.13,2413.05,2415.22,16600,322
1760878815000,RB2501,3743.27,3752.32,3732.39,3749.57,17059,323
1760878815000,HC2501,2414.55,2420.59,2405.26,2409.72,16080,323
1760878820000,RB2501,3750.2,3764.05,3749.27,3756.75,16578,323
1760878820000,HC2501,2410.44,2415.57,2404.17,2411.46,17026,323
1760878825000,RB2501,3756.67,3758.23,3742.28,3742.61,16386,323
1760878825000,HC2501,2410.68,2438.64,2407.77,2433.74,16278,323
1760878830000,RB2501,3742.31,3756.9,3739.49,3756.26,16550,322
1760878830000,HC2501,2432.75,2437.29,2420.84,2420.84,16212,322
1760878835000,RB2501,3755.71,3755.71,3740.87,3745.54,16321,322
1760878835000,HC2501,2421.73,2427.08,2415.86,2423.11,16063,322
1760878840000,RB2501,3745.93,3746.2,3729.7,3742.87,16544,323
1760878840000,HC2501,2423.29,2447.48,2421.17,2445.28,16037,323
1760878845000,RB2501,3742.25,3743.63,3728.78,3731.9,16681,323
1760878845000,HC2501,2445.13,2454.01,2439.64,2441.78,16528,323
1760878850000,RB2501,3731.25,3732.3,3720.79,3729.76,16729,323
1760878850000,HC2501,2442.47,2461.03,2441.11,2459.3,16493,323
1760878855000,RB2501,3729.03,3729.11,3716.16,3717.76,16775,322
1760878855000,HC2501,2458.38,2459.81,2448.96,2457.24,15813,322
1760878860000,RB2501,3717.76,3722.14,3699.5,3700.86,15878,323
1760878860000,HC2501,2457.06,2472.2,2457.06,2471.64,16164,323
1760878865000,RB2501,3701.4,3705.6,3694.19,3695.35,16802,322
1760878865000,HC2501,2471.07,2479.48,2465.6,2477.02,16827,322
